ds,temp_max,temp_min,rainfall,humidity,wind_speed
2021-02-14,31.0,16.6,0.0,47.0,11.9
2021-02-15,31.1,17.1,0.0,52.0,17.1
2021-02-16,31.5,16.8,0.0,60.0,17.3
2021-02-17,30.4,17.5,0.0,61.0,11.6
2021-02-18,30.5,18.6,2.6,61.0,17.9
2021-02-19,26.6,17.0,0.2,62.0,21.6
2021-02-20,29.1,15.2,0.0,52.0,24.9
2021-02-21,28.6,17.7,0.2,50.0,20.2
2021-02-22,29.0,17.2,0.6,56.0,14.8
2021-02-23,32.4,18.0,0.0,49.0,12.3
2021-02-24,33.5,19.2,0.0,45.0,10.0
2021-02-25,33.4,18.9,0.0,43.0,13.8
2021-02-26,33.1,20.0,0.0,40.0,15.5
2021-02-27,34.5,18.5,0.0,39.0,8.1
2021-02-28,34.8,19.7,0.0,35.0,13.5
2021-03-01,34.3,22.0,0.0,33.0,10.8
2021-03-02,34.5,20.2,0.0,31.0,12.2
2021-03-03,34.8,19.0,0.0,25.0,12.7
2021-03-04,35.0,18.1,0.0,26.0,12.1
2021-03-05,34.7,20.1,0.0,27.0,12.1
2021-03-06,35.0,19.3,0.0,32.0,14.1
2021-03-07,34.7,18.7,0.0,31.0,14.5
2021-03-08,34.8,19.4,0.0,25.0,12.2
2021-03-09,35.2,21.6,0.0,31.0,15.5
2021-03-10,35.2,20.3,0.0,33.0,18.6
2021-03-11,35.1,21.5,0.0,34.0,21.0
2021-03-12,35.2,20.2,0.0,34.0,18.7
2021-03-13,34.9,21.1,0.0,32.0,17.0
2021-03-14,35.9,21.7,0.0,30.0,14.6
2021-03-15,36.6,20.5,0.0,32.0,14.7
2021-03-16,34.9,20.5,0.0,30.0,12.6
2021-03-17,35.0,21.7,0.0,30.0,13.8
2021-03-18,35.1,22.3,0.0,31.0,17.9
2021-03-19,34.9,22.5,0.0,31.0,18.4
2021-03-20,34.5,20.3,0.0,34.0,9.3
2021-03-21,34.0,20.3,0.1,45.0,17.6
2021-03-22,33.2,20.4,0.0,46.0,13.0
2021-03-23,34.2,22.2,1.6,48.0,18.3
2021-03-24,34.4,20.8,0.0,43.0,11.5
2021-03-25,36.6,22.0,0.0,31.0,10.3
2021-03-26,36.7,23.0,0.0,22.0,12.0
2021-03-27,37.3,21.0,0.0,24.0,12.9
2021-03-28,37.4,23.3,0.0,27.0,14.8
2021-03-29,38.5,21.2,0.0,31.0,13.3
2021-03-30,36.1,22.3,0.0,30.0,23.3
2021-03-31,37.6,19.7,0.0,30.0,19.8
2021-04-01,36.0,20.5,0.0,34.0,18.5
2021-04-02,36.4,19.3,0.0,44.0,16.7
2021-04-03,36.7,19.1,0.0,61.0,20.6
2021-04-04,37.0,20.1,0.0,56.0,22.8
2021-04-05,38.6,21.8,0.0,48.0,24.3
2021-04-06,38.4,22.5,0.0,33.0,18.7
2021-04-07,38.5,24.7,0.0,26.0,21.9
2021-04-08,37.3,24.1,0.0,38.0,22.8
2021-04-09,36.9,22.2,0.0,48.0,13.1
2021-04-10,36.1,22.7,0.1,36.0,16.7
2021-04-11,36.5,26.1,0.0,34.0,17.7
2021-04-12,35.7,22.7,0.0,37.0,14.7
2021-04-13,35.6,24.1,0.0,37.0,15.9
2021-04-14,34.6,22.5,0.1,46.0,12.6
2021-04-15,35.1,21.2,0.0,45.0,24.3
2021-04-16,37.9,22.3,0.0,39.0,25.6
2021-04-17,37.6,21.5,0.0,36.0,23.1
2021-04-18,37.7,22.1,0.0,40.0,18.0
2021-04-19,36.6,23.5,0.0,40.0,17.9
2021-04-20,36.1,21.6,0.0,46.0,18.4
2021-04-21,35.8,21.7,0.0,45.0,19.9
2021-04-22,37.2,21.6,0.0,40.0,17.4
2021-04-23,36.9,22.4,0.0,32.0,20.7
2021-04-24,37.1,21.9,0.0,33.0,17.6
2021-04-25,38.2,22.0,0.0,47.0,18.6
2021-04-26,37.9,23.0,0.1,45.0,24.9
2021-04-27,37.0,22.7,0.1,50.0,21.5
2021-04-28,36.9,22.7,0.1,50.0,21.7
2021-04-29,36.4,23.3,0.1,49.0,19.2
2021-04-30,37.2,24.0,0.1,53.0,22.5
2021-05-01,36.4,23.5,0.2,49.0,17.6
2021-05-02,36.2,23.7,2.8,53.0,8.9
2021-05-03,35.1,22.1,0.0,54.0,15.9
2021-05-04,35.0,24.0,0.0,53.0,14.1
2021-05-05,37.0,23.2,0.0,47.0,19.4
2021-05-06,36.9,24.3,0.0,48.0,17.1
2021-05-07,35.9,24.0,0.1,57.0,18.7
2021-05-08,36.0,24.5,0.6,54.0,14.4
2021-05-09,36.2,25.5,0.3,53.0,16.7
2021-05-10,37.1,23.2,0.0,49.0,19.2
2021-05-11,35.2,23.5,0.0,53.0,20.9
2021-05-12,35.6,22.3,0.1,60.0,20.1
2021-05-13,35.6,22.2,0.0,59.0,15.4
2021-05-14,36.4,23.2,0.4,57.0,12.8
2021-05-15,37.9,25.2,0.7,50.0,24.3
2021-05-16,30.4,23.6,20.1,80.0,38.9
2021-05-17,27.1,22.8,33.6,83.0,31.4
2021-05-18,29.4,23.8,0.6,79.0,27.4
2021-05-19,28.7,23.4,3.5,81.0,25.9
2021-05-20,31.1,21.6,0.5,74.0,15.0
2021-05-21,31.7,21.1,0.4,71.0,14.7
2021-05-22,30.4,22.9,0.2,74.0,17.8
2021-05-23,31.9,22.7,2.8,78.0,16.3
2021-05-24,33.0,22.7,0.2,73.0,18.8
2021-05-25,32.3,22.0,0.6,75.0,17.4
2021-05-26,32.3,22.8,0.0,70.0,23.1
2021-05-27,32.1,22.8,0.0,72.0,25.5
2021-05-28,33.2,23.2,0.0,70.0,20.5
2021-05-29,34.7,23.4,1.0,71.0,19.9
2021-05-30,30.9,23.5,5.5,81.0,14.8
2021-05-31,30.0,23.5,0.3,80.0,13.7
2021-06-01,32.3,23.0,10.9,82.0,16.3
2021-06-02,31.9,23.0,16.2,81.0,14.4
2021-06-03,31.3,23.9,18.6,84.0,11.2
2021-06-04,30.6,22.5,7.1,85.0,15.2
2021-06-05,26.0,22.6,20.0,90.0,7.2
2021-06-06,29.8,22.6,0.2,79.0,14.9
2021-06-07,29.1,22.5,0.4,79.0,20.2
2021-06-08,28.9,22.8,6.4,82.0,20.5
2021-06-09,27.7,22.8,9.3,86.0,24.6
2021-06-10,27.2,22.5,6.1,85.0,26.9
2021-06-11,27.9,23.2,2.3,83.0,28.8
2021-06-12,28.9,23.0,8.5,86.0,21.0
2021-06-13,29.3,22.8,1.9,81.0,22.3
2021-06-14,30.1,23.2,0.8,80.0,22.5
2021-06-15,28.0,23.4,0.9,82.0,23.5
2021-06-16,25.1,22.0,3.6,86.0,20.3
2021-06-17,25.8,22.0,3.5,86.0,22.9
2021-06-18,26.9,22.1,12.2,85.0,27.2
2021-06-19,26.2,21.7,9.7,86.0,25.1
2021-06-20,27.3,22.2,3.3,83.0,27.2
2021-06-21,28.0,22.1,2.2,82.0,22.7
2021-06-22,28.7,22.5,1.4,79.0,21.3
2021-06-23,28.1,22.9,2.1,81.0,20.4
2021-06-24,24.9,22.7,6.0,89.0,19.5
2021-06-25,26.9,22.4,2.7,85.0,23.1
2021-06-26,27.8,22.1,0.6,82.0,23.9
2021-06-27,24.7,22.0,17.0,91.0,15.5
2021-06-28,28.4,21.8,8.7,87.0,14.4
2021-06-29,30.2,21.9,1.9,82.0,16.2
2021-06-30,29.5,22.6,1.4,82.0,21.3
2021-07-01,29.3,22.6,0.1,79.0,23.8
2021-07-02,29.6,22.7,0.1,77.0,23.1
2021-07-03,30.1,22.2,0.3,77.0,19.5
2021-07-04,30.3,22.5,0.4,78.0,17.3
2021-07-05,30.5,21.9,0.6,79.0,17.5
2021-07-06,31.3,22.5,4.2,79.0,13.7
2021-07-07,29.7,22.9,3.1,79.0,17.7
2021-07-08,30.1,23.4,5.6,83.0,18.4
2021-07-09,27.5,23.0,7.5,84.0,19.2
2021-07-10,27.4,22.6,12.8,89.0,15.9
2021-07-11,30.0,22.2,2.3,83.0,17.6
2021-07-12,27.8,22.6,4.0,85.0,20.9
2021-07-13,25.9,23.1,7.7,87.0,24.1
2021-07-14,26.0,22.9,15.3,91.0,22.8
2021-07-15,28.0,22.9,13.4,87.0,19.8
2021-07-16,27.1,23.1,3.9,85.0,24.2
2021-07-17,28.2,23.2,2.9,85.0,27.0
2021-07-18,26.5,23.0,13.6,89.0,24.3
2021-07-19,26.4,22.9,9.4,89.0,23.8
2021-07-20,25.5,22.5,17.1,88.0,24.4
2021-07-21,25.0,22.3,39.0,90.0,31.0
2021-07-22,24.8,23.0,43.0,90.0,31.6
2021-07-23,23.6,22.3,19.1,92.0,24.3
2021-07-24,27.3,22.1,3.9,85.0,28.1
2021-07-25,27.1,23.0,3.8,84.0,29.8
2021-07-26,26.6,22.8,6.4,84.0,31.2
2021-07-27,26.9,22.6,4.6,83.0,29.5
2021-07-28,26.2,22.2,6.4,85.0,28.0
2021-07-29,24.7,22.6,4.0,87.0,27.2
2021-07-30,24.6,22.7,5.3,88.0,27.1
2021-07-31,27.2,22.5,1.4,82.0,34.9
2021-08-01,25.5,22.5,0.4,84.0,33.5
2021-08-02,26.9,22.3,1.6,82.0,29.2
2021-08-03,26.7,22.4,4.8,84.0,30.9
2021-08-04,26.9,22.5,2.1,83.0,30.7
2021-08-05,27.3,22.6,1.3,82.0,27.3
2021-08-06,27.8,22.4,0.2,82.0,27.0
2021-08-07,27.7,22.3,1.1,82.0,22.3
2021-08-08,28.2,22.3,1.7,83.0,15.3
2021-08-09,28.5,22.2,1.7,83.0,20.5
2021-08-10,28.1,21.7,1.3,82.0,20.3
2021-08-11,27.5,22.0,0.9,82.0,21.3
2021-08-12,27.3,21.8,1.4,83.0,22.0
2021-08-13,27.8,21.8,1.6,83.0,21.6
2021-08-14,26.9,21.8,2.1,83.0,22.4
2021-08-15,27.5,21.9,2.3,83.0,22.5
2021-08-16,26.7,22.0,0.9,84.0,16.2
2021-08-17,24.5,21.9,9.8,92.0,14.1
2021-08-18,25.1,21.7,5.7,90.0,19.4
2021-08-19,23.3,21.6,19.8,93.0,17.4
2021-08-20,25.8,21.6,4.5,88.0,15.8
2021-08-21,26.8,21.7,2.9,85.0,21.9
2021-08-22,27.7,21.5,4.0,86.0,18.0
2021-08-23,29.3,20.4,0.6,83.0,16.7
2021-08-24,29.7,21.1,0.9,83.0,17.4
2021-08-25,28.5,21.3,1.4,83.0,20.5
2021-08-26,27.6,21.5,1.8,84.0,21.0
2021-08-27,28.8,21.7,1.6,83.0,18.9
2021-08-28,27.8,21.2,0.6,82.0,18.1
2021-08-29,27.4,21.0,0.5,82.0,18.4
2021-08-30,25.8,21.7,8.9,85.0,17.4
2021-08-31,24.0,21.8,22.3,92.0,18.5
2021-09-01,26.7,22.0,5.2,88.0,21.4
2021-09-02,27.2,21.9,0.9,84.0,20.9
2021-09-03,27.8,21.5,3.9,84.0,21.3
2021-09-04,27.5,22.4,9.7,87.0,19.5
2021-09-05,25.0,22.2,6.9,91.0,17.4
2021-09-06,26.8,22.0,9.3,89.0,14.8
2021-09-07,26.4,22.3,12.2,92.0,13.1
2021-09-08,25.7,22.2,11.9,89.0,26.9
2021-09-09,26.9,22.6,6.2,85.0,30.1
2021-09-10,27.3,22.6,3.0,84.0,27.9
2021-09-11,26.8,22.4,5.0,86.0,24.5
2021-09-12,26.7,22.8,7.2,87.0,23.2
2021-09-13,26.9,22.8,4.9,87.0,28.9
2021-09-14,27.2,22.5,1.8,84.0,26.7
2021-09-15,26.7,22.0,0.0,82.0,23.3
2021-09-16,27.5,21.7,0.0,80.0,21.3
2021-09-17,27.3,21.1,0.1,82.0,21.0
2021-09-18,27.3,21.0,0.3,84.0,19.2
2021-09-19,27.6,21.5,2.7,87.0,15.8
2021-09-20,27.3,22.1,4.5,88.0,16.6
2021-09-21,25.8,22.1,5.0,90.0,18.6
2021-09-22,25.9,22.2,3.9,89.0,20.3
2021-09-23,27.4,21.9,2.1,89.0,18.4
2021-09-24,28.4,22.0,0.5,82.0,15.1
2021-09-25,28.0,21.1,0.9,84.0,15.7
2021-09-26,27.1,21.0,1.9,87.0,16.8
2021-09-27,25.0,21.7,7.4,92.0,15.2
2021-09-28,24.8,21.6,9.2,92.0,20.6
2021-09-29,27.3,22.2,1.2,85.0,23.2
2021-09-30,28.4,21.4,1.3,85.0,16.6
2021-10-01,29.6,21.2,4.9,86.0,13.7
2021-10-02,28.9,22.0,5.4,87.0,10.6
2021-10-03,29.8,21.6,3.5,86.0,10.4
2021-10-04,29.8,22.3,2.0,86.0,9.3
2021-10-05,30.1,22.2,3.1,88.0,10.2
2021-10-06,29.7,21.6,13.7,88.0,11.7
2021-10-07,30.1,21.8,1.3,84.0,16.2
2021-10-08,28.7,22.1,6.5,89.0,10.2
2021-10-09,28.8,22.0,5.3,89.0,14.6
2021-10-10,28.3,22.3,10.0,90.0,11.0
2021-10-11,28.8,21.4,1.1,85.0,11.2
2021-10-12,29.3,21.0,0.0,81.0,12.3
2021-10-13,30.0,21.2,0.0,73.0,14.0
2021-10-14,30.0,20.5,0.0,70.0,11.9
2021-10-15,30.2,21.5,0.0,66.0,10.6
2021-10-16,29.9,18.6,0.0,67.0,7.1
2021-10-17,30.4,21.1,0.3,72.0,15.5
2021-10-18,28.8,20.4,0.0,76.0,20.2
2021-10-19,29.1,20.1,0.0,78.0,13.2
2021-10-20,30.1,19.0,0.0,70.0,7.9
2021-10-21,30.1,19.6,0.0,57.0,11.0
2021-10-22,30.0,19.4,0.0,56.0,9.4
2021-10-23,30.5,17.3,0.0,61.0,8.6
2021-10-24,29.8,19.1,0.0,70.0,12.0
2021-10-25,30.4,17.6,0.0,69.0,14.2
2021-10-26,30.6,19.9,0.0,56.0,11.3
2021-10-27,30.8,17.9,0.0,44.0,16.1
2021-10-28,30.9,17.1,0.0,50.0,19.0
2021-10-29,30.4,16.8,0.0,49.0,14.4
2021-10-30,30.8,18.0,0.0,50.0,13.1
2021-10-31,31.3,18.9,0.0,58.0,11.5
2021-11-01,31.5,19.4,0.0,61.0,9.8
2021-11-02,31.8,19.0,0.0,58.0,14.4
2021-11-03,30.6,20.0,1.4,60.0,16.3
2021-11-04,30.0,21.1,0.1,70.0,15.1
2021-11-05,30.2,20.5,1.3,75.0,15.5
2021-11-06,31.2,20.6,1.8,71.0,16.6
2021-11-07,30.6,20.7,0.0,60.0,18.9
2021-11-08,30.3,18.7,0.0,50.0,16.0
2021-11-09,30.0,16.8,0.0,46.0,16.3
2021-11-10,29.6,15.8,0.0,48.0,13.8
2021-11-11,29.9,17.3,0.0,43.0,15.7
2021-11-12,30.6,17.4,0.0,47.0,15.8
2021-11-13,31.5,19.7,0.0,58.0,13.7
2021-11-14,31.4,22.5,0.7,68.0,14.1
2021-11-15,31.7,21.8,0.2,67.0,14.1
2021-11-16,32.3,22.8,1.9,71.0,21.3
2021-11-17,30.1,22.0,16.7,81.0,22.1
2021-11-18,29.3,21.1,2.3,85.0,17.1
2021-11-19,29.8,19.9,0.0,75.0,17.3
2021-11-20,30.5,21.6,2.1,79.0,21.7
2021-11-21,29.4,21.6,8.1,87.0,20.3
2021-11-22,29.1,21.3,0.2,81.0,11.3
2021-11-23,30.2,20.9,0.6,82.0,11.6
2021-11-24,30.6,21.2,0.1,76.0,15.5
2021-11-25,30.2,19.9,0.0,71.0,10.2
2021-11-26,30.1,18.3,0.0,66.0,11.4
2021-11-27,29.8,17.9,0.0,63.0,15.1
2021-11-28,29.0,16.6,0.0,53.0,16.9
2021-11-29,27.9,15.1,0.0,60.0,19.2
2021-11-30,28.8,19.1,0.2,72.0,20.5
2021-12-01,21.2,17.9,36.1,87.0,15.3
2021-12-02,24.4,16.8,28.6,91.0,16.7
2021-12-03,23.6,18.7,9.7,94.0,8.4
2021-12-04,25.4,19.1,1.3,88.0,10.7
2021-12-05,26.7,17.7,0.0,82.0,7.2
2021-12-06,27.0,16.9,0.0,82.0,7.7
2021-12-07,27.0,16.5,0.0,77.0,15.2
2021-12-08,27.0,17.3,0.0,71.0,11.0
2021-12-09,27.3,16.0,0.0,71.0,12.5
2021-12-10,27.6,16.4,0.0,72.0,13.0
2021-12-11,27.4,16.1,0.0,72.0,15.3
2021-12-12,27.3,15.3,0.0,73.0,12.8
2021-12-13,27.6,15.4,0.0,74.0,7.6
2021-12-14,27.3,15.5,0.0,70.0,8.5
2021-12-15,27.4,17.5,0.2,72.0,10.7
2021-12-16,27.4,17.4,0.1,74.0,9.2
2021-12-17,27.2,16.1,0.0,67.0,9.0
2021-12-18,26.8,13.8,0.0,62.0,9.7
2021-12-19,26.2,13.6,0.0,65.0,15.0
2021-12-20,26.6,13.1,0.0,65.0,10.5
2021-12-21,27.3,13.8,0.0,61.0,9.4
2021-12-22,27.9,14.6,0.0,64.0,11.1
2021-12-23,29.1,14.7,0.0,67.0,9.0
2021-12-24,29.6,14.1,0.0,66.0,14.0
2021-12-25,28.8,13.9,0.0,67.0,9.4
2021-12-26,28.8,14.0,0.0,68.0,9.0
2021-12-27,28.8,16.2,0.0,62.0,8.6
2021-12-28,29.0,15.6,0.0,65.0,14.7
2021-12-29,26.5,13.3,0.0,64.0,8.4
2021-12-30,27.0,14.8,0.0,68.0,17.3
2021-12-31,27.5,15.9,0.0,69.0,17.4
2022-01-01,27.8,14.6,0.0,68.0,11.5
2022-01-02,27.6,16.6,0.4,68.0,13.0
2022-01-03,28.4,16.7,0.0,65.0,11.2
2022-01-04,28.3,17.3,0.0,61.0,10.9
2022-01-05,28.1,15.4,0.0,62.0,8.7
2022-01-06,28.3,15.7,0.0,72.0,9.4
2022-01-07,28.6,15.8,0.0,73.0,18.8
2022-01-08,26.5,15.4,0.0,76.0,15.9
2022-01-09,25.4,16.0,2.6,74.0,14.6
2022-01-10,26.4,13.5,0.0,66.0,13.5
2022-01-11,25.8,12.2,0.0,72.0,13.3
2022-01-12,24.8,12.9,0.0,71.0,11.6
2022-01-13,25.3,12.4,0.1,78.0,12.3
2022-01-14,25.3,13.7,0.0,75.0,8.0
2022-01-15,26.5,13.8,0.0,67.0,13.5
2022-01-16,27.7,14.1,0.0,67.0,15.9
2022-01-17,27.3,15.9,0.2,69.0,15.0
2022-01-18,27.6,16.0,0.0,67.0,8.8
2022-01-19,28.5,15.9,0.0,59.0,8.6
2022-01-20,29.3,15.9,0.0,53.0,14.8
2022-01-21,29.5,14.5,0.0,63.0,14.6
2022-01-22,26.8,16.1,0.5,73.0,23.1
2022-01-23,23.3,13.4,1.2,73.0,20.8
2022-01-24,22.8,9.9,0.0,68.0,10.9
2022-01-25,25.5,10.8,0.0,62.0,12.1
2022-01-26,26.3,10.3,0.0,55.0,10.7
2022-01-27,26.7,12.4,0.0,51.0,12.7
2022-01-28,27.1,12.8,0.0,53.0,13.3
2022-01-29,27.9,12.6,0.0,48.0,11.2
2022-01-30,29.2,12.4,0.0,52.0,8.3
2022-01-31,30.1,14.6,0.0,49.0,10.0
2022-02-01,30.6,13.9,0.0,44.0,10.1
2022-02-02,31.9,14.1,0.0,51.0,14.4
2022-02-03,29.0,15.2,0.0,50.0,19.0
2022-02-04,27.0,14.8,0.0,68.0,12.2
2022-02-05,29.8,13.3,0.0,59.0,11.6
2022-02-06,30.7,13.2,0.0,54.0,11.3
2022-02-07,30.7,15.2,0.0,60.0,12.3
2022-02-08,30.3,15.1,0.0,66.0,17.7
2022-02-09,29.3,14.0,0.0,64.0,13.7
2022-02-10,29.6,14.4,0.0,52.0,14.1
2022-02-11,29.7,15.1,0.0,46.0,15.2
2022-02-12,30.4,16.8,0.0,41.0,10.1
2022-02-13,30.6,16.5,0.0,46.0,15.0
2022-02-14,30.3,15.8,0.0,41.0,15.6
2022-02-15,29.9,14.5,0.0,45.0,16.3
2022-02-16,29.9,14.4,0.0,51.0,18.5
2022-02-17,30.3,15.4,0.0,50.0,14.6
2022-02-18,31.3,15.3,0.0,46.0,18.9
2022-02-19,32.7,17.9,0.0,44.0,15.6
2022-02-20,33.0,18.4,0.0,35.0,16.3
2022-02-21,33.0,16.2,0.0,38.0,11.4
2022-02-22,34.5,17.7,0.0,33.0,10.8
2022-02-23,34.9,17.0,0.0,38.0,10.0
2022-02-24,34.0,19.0,0.0,39.0,14.1
2022-02-25,33.7,20.8,0.0,33.0,14.8
2022-02-26,34.6,18.4,0.0,30.0,17.4
2022-02-27,33.6,18.9,0.0,30.0,15.8
2022-02-28,33.9,18.3,0.0,29.0,16.8
2022-03-01,33.6,19.6,0.0,25.0,13.2
2022-03-02,35.1,18.9,0.0,29.0,12.2
2022-03-03,34.7,19.4,0.0,29.0,15.1
2022-03-04,34.3,20.7,0.0,29.0,11.2
2022-03-05,34.9,19.9,0.0,30.0,15.6
2022-03-06,34.3,20.9,0.0,32.0,13.3
2022-03-07,34.0,21.4,0.0,35.0,16.0
2022-03-08,33.8,22.3,0.0,35.0,13.8
2022-03-09,33.5,20.8,0.0,44.0,16.7
2022-03-10,33.1,19.5,0.1,47.0,11.4
2022-03-11,33.6,19.8,0.0,48.0,19.8
2022-03-12,33.5,19.4,0.0,44.0,12.9
2022-03-13,35.2,20.2,0.0,33.0,14.5
2022-03-14,35.5,21.2,0.0,23.0,14.8
2022-03-15,36.8,21.6,0.0,23.0,17.7
2022-03-16,37.6,19.9,0.0,24.0,16.3
2022-03-17,38.1,22.5,0.0,23.0,16.8
2022-03-18,38.7,21.8,0.0,26.0,16.7
2022-03-19,38.3,22.0,0.0,39.0,23.0
2022-03-20,36.9,22.5,0.0,42.0,20.0
2022-03-21,37.4,21.5,0.0,43.0,15.4
2022-03-22,37.8,21.9,0.0,33.0,16.3
2022-03-23,37.1,24.1,0.0,27.0,18.2
2022-03-24,37.7,24.4,0.0,35.0,24.1
2022-03-25,36.4,22.7,0.0,57.0,13.8
2022-03-26,37.7,23.4,0.0,54.0,16.2
2022-03-27,39.2,21.4,0.0,40.0,17.0
2022-03-28,39.0,22.5,0.0,42.0,15.1
2022-03-29,39.7,22.8,0.0,34.0,19.9
2022-03-30,39.1,21.8,0.0,24.0,18.5
2022-03-31,38.4,22.8,0.0,20.0,20.2
2022-04-01,38.9,20.3,0.0,22.0,19.2
2022-04-02,38.8,21.8,0.0,31.0,21.6
2022-04-03,40.1,21.4,0.0,38.0,21.3
2022-04-04,42.2,21.9,0.0,46.0,29.1
2022-04-05,40.2,23.1,0.0,47.0,26.4
2022-04-06,40.6,23.1,0.0,46.0,23.2
2022-04-07,39.4,23.0,0.0,47.0,21.3
2022-04-08,40.5,23.4,0.0,42.0,28.9
2022-04-09,39.7,23.7,0.0,46.0,21.6
2022-04-10,39.4,23.4,0.0,49.0,29.4
2022-04-11,39.4,22.7,0.0,39.0,21.6
2022-04-12,39.9,24.3,0.0,33.0,14.1
2022-04-13,39.6,24.6,0.0,27.0,13.7
2022-04-14,39.5,25.3,0.0,37.0,24.8
2022-04-15,38.2,22.4,0.0,47.0,18.1
2022-04-16,39.1,21.3,0.0,35.0,21.7
2022-04-17,38.9,20.9,0.0,43.0,23.0
2022-04-18,39.8,21.8,0.0,47.0,27.6
2022-04-19,39.1,22.2,0.0,52.0,26.1
2022-04-20,39.4,22.7,0.0,45.0,23.1
2022-04-21,39.6,25.2,0.0,31.0,15.1
2022-04-22,38.7,24.8,0.2,28.0,14.1
2022-04-23,36.8,25.5,0.1,42.0,16.0
2022-04-24,39.2,25.6,0.0,47.0,13.3
2022-04-25,39.1,24.6,0.0,39.0,23.0
2022-04-26,40.2,24.3,0.0,33.0,21.1
2022-04-27,40.7,24.8,0.0,30.0,13.2
2022-04-28,41.3,25.3,0.0,32.0,19.7
2022-04-29,40.4,24.2,0.0,47.0,22.9
2022-04-30,38.2,24.8,0.0,38.0,20.7
2022-05-01,38.7,22.8,0.0,44.0,21.2
2022-05-02,37.3,22.1,0.0,57.0,20.9
2022-05-03,37.4,21.7,0.0,60.0,21.4
2022-05-04,39.3,22.0,0.0,53.0,21.3
2022-05-05,39.9,22.3,0.0,47.0,29.7
2022-05-06,38.7,22.6,0.0,46.0,23.8
2022-05-07,39.2,22.7,0.0,52.0,20.9
2022-05-08,40.7,24.2,0.0,44.0,29.0
2022-05-09,37.7,25.2,0.2,49.0,26.3
2022-05-10,37.1,24.1,0.0,62.0,23.7
2022-05-11,36.1,23.6,0.4,62.0,24.7
2022-05-12,33.7,24.8,0.0,68.0,22.6
2022-05-13,35.1,24.2,0.0,62.0,20.3
2022-05-14,36.9,22.4,0.0,60.0,21.9
2022-05-15,37.5,22.5,0.0,63.0,18.6
2022-05-16,40.4,23.6,0.0,59.0,23.7
2022-05-17,37.4,23.3,0.0,59.0,19.8
2022-05-18,37.6,22.5,0.0,58.0,19.8
2022-05-19,37.5,24.4,0.0,63.0,25.5
2022-05-20,33.4,23.9,3.4,64.0,21.6
2022-05-21,34.7,23.4,0.0,61.0,27.9
2022-05-22,33.5,23.5,0.0,66.0,28.1
2022-05-23,34.5,23.9,0.0,64.0,26.2
2022-05-24,34.6,23.6,0.0,65.0,22.0
2022-05-25,35.1,23.5,0.0,62.0,19.6
2022-05-26,35.6,22.3,0.0,64.0,20.2
2022-05-27,34.7,22.8,0.0,61.0,21.5
2022-05-28,34.0,22.5,0.0,62.0,23.9
2022-05-29,33.8,22.8,0.0,63.0,23.7
2022-05-30,35.2,22.3,0.0,64.0,20.5
2022-05-31,36.1,22.4,0.2,64.0,23.0
2022-06-01,35.8,24.5,0.6,63.0,19.8
2022-06-02,34.5,23.6,0.4,64.0,18.7
2022-06-03,35.9,22.9,0.1,63.0,19.5
2022-06-04,36.8,23.0,0.0,61.0,19.8
2022-06-05,38.3,23.8,0.2,64.0,19.7
2022-06-06,36.0,24.2,19.8,70.0,17.6
2022-06-07,33.9,23.5,1.8,63.0,19.2
2022-06-08,35.0,23.2,0.9,67.0,16.9
2022-06-09,33.9,24.7,1.0,71.0,14.3
2022-06-10,35.0,23.3,9.9,74.0,21.0
2022-06-11,31.6,23.7,6.5,76.0,21.0
2022-06-12,30.3,23.2,3.0,76.0,17.5
2022-06-13,32.4,23.0,0.7,71.0,20.3
2022-06-14,33.6,22.8,0.0,69.0,20.7
2022-06-15,33.2,23.2,0.9,70.0,21.5
2022-06-16,32.7,23.2,0.9,72.0,19.3
2022-06-17,32.9,23.1,1.5,72.0,18.6
2022-06-18,31.9,23.3,1.9,72.0,19.7
2022-06-19,31.3,23.8,6.2,75.0,21.5
2022-06-20,28.1,22.5,15.2,83.0,24.2
2022-06-21,28.2,22.4,1.0,82.0,21.7
2022-06-22,31.4,22.5,22.3,81.0,16.1
2022-06-23,29.7,21.8,18.6,86.0,13.4
2022-06-24,30.6,22.1,5.9,83.0,14.3
2022-06-25,27.8,22.8,33.7,84.0,14.7
2022-06-26,26.4,22.0,13.1,88.0,21.4
2022-06-27,26.4,22.8,10.9,86.0,25.3
2022-06-28,28.3,22.5,1.1,82.0,22.9
2022-06-29,29.5,23.1,5.1,82.0,19.5
2022-06-30,29.5,23.1,4.1,82.0,21.9
2022-07-01,27.4,23.0,3.1,84.0,25.6
2022-07-02,27.9,22.9,3.5,82.0,28.0
2022-07-03,27.4,23.0,3.6,82.0,24.7
2022-07-04,27.5,22.7,3.7,84.0,21.6
2022-07-05,25.8,22.7,14.4,89.0,22.9
2022-07-06,25.4,22.7,2.4,87.0,21.6
2022-07-07,26.2,22.8,5.1,86.0,26.9
2022-07-08,24.6,22.2,10.3,89.0,24.2
2022-07-09,24.0,21.4,18.4,91.0,23.5
2022-07-10,24.2,21.4,11.2,90.0,25.4
2022-07-11,22.8,21.3,31.2,92.0,23.1
2022-07-12,24.6,21.4,28.6,90.0,28.2
2022-07-13,23.5,21.4,29.1,92.0,27.8
2022-07-14,24.9,21.8,27.9,90.0,28.6
2022-07-15,25.9,22.7,18.3,86.0,28.7
