ds,temp_max,temp_max_lower,temp_max_upper,temp_min,temp_min_lower,temp_min_upper,rainfall,rainfall_lower,rainfall_upper,humidity,humidity_lower,humidity_upper,wind_speed,wind_speed_lower,wind_speed_upper
2025-06-29,33.998159835083484,31.261722840689433,36.55368818748732,27.664107747322973,25.80384213159328,29.604794331911286,13.85987944338294,4.595798798006253,22.836636880076096,78.71812583766463,67.15579686561767,91.05995199587457,15.102037065151393,8.6089291611658,21.05594127027925
2025-06-30,33.84972794624595,31.153453900394258,36.61291254422338,27.646764431392526,25.69907764547191,29.542278457390804,14.192685114794724,5.275143880224972,23.157937560656173,79.62002481931887,67.35703842560723,92.22086630886099,14.681574317131332,8.144775916489689,20.728771591212567
2025-07-01,33.65544235148171,30.912536919739253,36.35269281941694,27.694103869313096,25.65792893965274,29.76841254141043,14.508930201309123,5.378619014021756,22.78056480344841,80.49798948001889,67.90628303977262,91.9330793501863,14.45219232063871,8.16571816303017,20.576304232005104
2025-07-02,33.417268145023435,30.807039508668247,36.06704410721162,27.701373996785378,25.6611523827927,29.75166103048706,14.65219373939236,6.156536291952337,22.750744032598295,80.8666304718633,68.52018996407624,92.57399856743105,14.759972708344357,8.612614014157671,21.15293117287458
2025-07-03,33.269208469766426,30.740642720985647,35.81319244705215,27.691454442344835,25.74433969835428,29.606894667674688,15.14369297086477,6.040881014028022,24.102965186232517,81.05587519501614,69.44617134090272,94.02019193136397,15.022803036218182,8.84852577709314,21.09059091555947
2025-07-04,33.327479644502645,30.718415608113517,35.96644331999545,27.62750256503928,25.596831597236026,29.59098896895949,14.229535825990128,6.254011214116377,22.93628969449594,81.09156036663724,68.85188345234792,93.21395148937145,14.393113494878989,8.652346113948193,20.765064081862473
2025-07-05,33.35544204311525,30.58232308534098,36.04186914715051,27.754572285145823,25.686988730009755,29.753509291792902,13.317765558197017,4.049478048600578,22.420731526743353,80.43204089705884,69.29253854888898,92.48412285427504,14.454949075701432,8.307305044685409,20.273064172368848
2025-07-06,33.486694790053434,30.61941584078337,36.16519259315139,27.707922647694552,25.628128934138665,29.633997543595243,12.712967717169287,3.8049916772382315,21.80829609706736,80.43290408131907,68.39961700250777,91.94627667094004,14.109095073347367,8.105571488101363,19.89274803234215
2025-07-07,33.45687891438062,31.018842391588514,36.103592388543426,27.731992695032066,25.673036423632695,29.768442615333633,12.504269854866711,3.402193392078368,21.597490095080698,80.6797893393691,68.1326389729121,92.21886511958104,13.76324627244669,7.687647121971567,20.39686938085016
2025-07-08,33.37859147781713,30.586085724873378,36.00186386753782,27.81823452534265,25.930284472095096,29.724761272536416,12.325963587656053,2.9963181190030945,21.412005382851227,80.93084999155016,69.0887109033798,92.43998102709547,13.615220104188563,7.153253673821569,19.547623099212984
